TITLE="DIR08_SCB_ER_E_WD280.dat"
VARIABLES= "Density" "Radius" "Height" "0.1053" "0.356" "0.6617" "1.3325" 
ZONE T="3D Data" I=11 J=8 K=3 F=POINT
2.50000000e-001 1.96875000e+001 2.00000000e+001 6.51136263e-005 6.12987121e-005 4.35398610e-005 2.96144963e-005 
2.50000000e-001 2.40625000e+001 2.00000000e+001 8.82140161e-005 7.44582749e-005 5.11684551e-005 3.39314093e-005 
2.50000000e-001 2.84375000e+001 2.00000000e+001 1.38574576e-004 9.92808265e-005 6.46897978e-005 4.10675661e-005 
2.50000000e-001 3.28125000e+001 2.00000000e+001 2.05948802e-004 1.31508379e-004 8.23302143e-005 5.04516044e-005 
5.00000000e-001 2.18750000e+000 2.00000000e+001 1.01714020e-005 2.07052738e-005 1.87318176e-005 1.54240704e-005 
5.00000000e-001 6.56250000e+000 2.00000000e+001 1.15982331e-005 2.20786935e-005 1.96385661e-005 1.59902252e-005 
5.00000000e-001 1.09375000e+001 2.00000000e+001 1.50795821e-005 2.52370357e-005 2.16989906e-005 1.72687275e-005 
5.00000000e-001 1.53125000e+001 2.00000000e+001 2.16812196e-005 3.07223437e-005 2.52047116e-005 1.94036453e-005 
5.00000000e-001 1.96875000e+001 2.00000000e+001 3.41984863e-005 3.99525347e-005 3.09089287e-005 2.27664765e-005 
5.00000000e-001 2.40625000e+001 2.00000000e+001 5.96446652e-005 5.58798654e-005 4.02286281e-005 2.79758156e-005 
5.00000000e-001 2.84375000e+001 2.00000000e+001 1.33663671e-004 9.20557798e-005 5.96146881e-005 3.79213791e-005 
5.00000000e-001 3.28125000e+001 2.00000000e+001 2.55559810e-004 1.41367986e-004 8.51036358e-005 5.07740042e-005 
7.50000000e-001 2.18750000e+000 2.00000000e+001 2.88214663e-006 1.00284343e-005 1.08500859e-005 1.03791538e-005 
7.50000000e-001 6.56250000e+000 2.00000000e+001 3.63874347e-006 1.11475700e-005 1.16815336e-005 1.09365904e-005 
7.50000000e-001 1.09375000e+001 2.00000000e+001 5.65735714e-006 1.38173760e-005 1.36145761e-005 1.22119310e-005 
7.50000000e-001 1.53125000e+001 2.00000000e+001 1.00106575e-005 1.87104183e-005 1.70166196e-005 1.43883528e-005 
7.50000000e-001 1.96875000e+001 2.00000000e+001 1.97382368e-005 2.75743919e-005 2.28298001e-005 1.79342427e-005 
7.50000000e-001 2.40625000e+001 2.00000000e+001 4.38830906e-005 4.45645993e-005 3.30998379e-005 2.37694268e-005 
7.50000000e-001 2.84375000e+001 2.00000000e+001 1.36794644e-004 8.99768357e-005 5.74073546e-005 3.61630881e-005 
7.50000000e-001 3.28125000e+001 2.00000000e+001 3.44430967e-004 1.59345066e-004 9.13255788e-005 5.25123900e-005 
1.00000000e+000 2.18750000e+000 2.00000000e+001 8.25720773e-007 4.87487947e-006 6.29764306e-006 6.99185180e-006 
