TITLE="DIR08_SCB_EB_E_WD000.dat"
VARIABLES= "Density" "Radius" "Height" "0.1053" "0.356" "0.6617" "1.3325" 
ZONE T="3D Data" I=11 J=8 K=3 F=POINT
1.50000000e+000 3.38886043e+001 1.00000000e+001 1.27214790e-003 2.58813451e-004 1.23601601e-004 6.29637260e-005 
1.75000000e+000 8.75000000e+000 1.00000000e+001 1.50999920e-007 1.66983799e-006 2.95185167e-006 4.55892776e-006 
1.75000000e+000 1.51554446e+001 1.00000000e+001 7.66034210e-007 3.59586147e-006 4.71791698e-006 5.77174046e-006 
1.75000000e+000 1.95655948e+001 1.00000000e+001 2.81728593e-006 7.37678038e-006 7.81926869e-006 7.93145710e-006 
1.75000000e+000 2.31503240e+001 1.00000000e+001 9.52713107e-006 1.53880501e-005 1.36821011e-005 1.17829372e-005 
1.75000000e+000 2.62500000e+001 1.00000000e+001 3.81302120e-005 3.63803830e-005 2.67166761e-005 1.93138761e-005 
1.75000000e+000 2.90204669e+001 1.00000000e+001 1.83540204e-004 9.76439758e-005 5.83921257e-005 3.49976723e-005 
1.75000000e+000 3.15485737e+001 1.00000000e+001 5.89843384e-004 1.80804370e-004 9.39934066e-005 5.05688859e-005 
1.75000000e+000 3.38886043e+001 1.00000000e+001 2.33353445e-003 3.23619116e-004 1.41596547e-004 6.81468991e-005 
2.00000000e+000 8.75000000e+000 1.00000000e+001 6.30714789e-008 9.63959077e-007 1.91466534e-006 3.28426929e-006 
2.00000000e+000 1.51554446e+001 1.00000000e+001 4.17301263e-007 2.46661840e-006 3.49352745e-006 4.55980202e-006 
2.00000000e+000 1.95655948e+001 1.00000000e+001 1.85655419e-006 5.67354743e-006 6.33595909e-006 6.71034942e-006 
2.00000000e+000 2.31503240e+001 1.00000000e+001 7.36116240e-006 1.29992634e-005 1.19262598e-005 1.05445921e-005 
2.00000000e+000 2.62500000e+001 1.00000000e+001 3.48753583e-005 3.40175687e-005 2.51939038e-005 1.83447021e-005 
2.00000000e+000 2.90204669e+001 1.00000000e+001 2.04577653e-004 1.01835354e-004 5.99155692e-005 3.54468044e-005 
2.00000000e+000 3.15485737e+001 1.00000000e+001 8.23986901e-004 2.06014299e-004 1.02110468e-004 5.31580670e-005 
2.00000000e+000 3.38886043e+001 1.00000000e+001 4.55350998e-003 4.15469738e-004 1.64621591e-004 7.43469459e-005 
2.25000000e+000 8.75000000e+000 1.00000000e+001 2.68131107e-008 5.63298046e-007 1.25291637e-006 2.37916256e-006 
2.25000000e+000 1.51554446e+001 1.00000000e+001 2.29481611e-007 1.70595618e-006 2.60836535e-006 3.62983474e-006 
2.25000000e+000 1.95655948e+001 1.00000000e+001 1.23298137e-006 4.39185026e-006 5.16771689e-006 5.71562833e-006 
2.25000000e+000 2.31503240e+001 1.00000000e+001 5.72792480e-006 1.10428980e-005 1.04520796e-005 9.48896027e-006 
2.25000000e+000 2.62500000e+001 1.00000000e+001 3.20613012e-005 3.19434417e-005 2.38549169e-005 1.74980391e-005 
2.25000000e+000 2.90204669e+001 1.00000000e+001 2.30840690e-004 1.06573238e-004 6.16366103e-005 3.59934084e-005 
2.25000000e+000 3.15485737e+001 1.00000000e+001 1.18606327e-003 2.37276602e-004 1.11613403e-004 5.60909046e-005 
2.25000000e+000 3.38886043e+001 1.00000000e+001 9.35523028e-003 5.47422132e-004 1.94242403e-004 8.17379993e-005 
2.50000000e+000 8.75000000e+000 1.00000000e+001 1.15651604e-008 3.32708617e-007 8.26494883e-007 1.73252751e-006 
2.50000000e+000 1.51554446e+001 1.00000000e+001 1.27214861e-007 1.18753521e-006 1.96019997e-006 2.90768284e-006 
2.50000000e+000 1.95655948e+001 1.00000000e+001 8.24262907e-007 3.41729726e-006 4.23627834e-006 4.89402622e-006 
2.50000000e+000 2.31503240e+001 1.00000000e+001 4.48389292e-006 9.42367206e-006 9.19915000e-006 8.57566569e-006 
2.50000000e+000 2.62500000e+001 1.00000000e+001 2.95979516e-005 3.00993009e-005 2.26598736e-005 1.67444839e-005 
2.50000000e+000 2.90204669e+001 1.00000000e+001 2.63940333e-004 1.11903668e-004 6.35462237e-005 3.66193206e-005 
2.50000000e+000 3.15485737e+001 1.00000000e+001 1.75498737e-003 2.76228856e-004 1.22741238e-004 5.93893829e-005 
2.50000000e+000 3.38886043e+001 1.00000000e+001 2.00413941e-002 7.39626744e-004 2.32609846e-004 9.05507653e-005 
0.00000000e+000 8.75000000e+000 2.00000000e+001 9.90105294e-005 6.89140296e-005 4.45104250e-005 2.87229309e-005 
0.00000000e+000 1.51554446e+001 2.00000000e+001 1.17374746e-004 8.13945155e-005 5.20745168e-005 3.27893687e-005 
0.00000000e+000 1.95655948e+001 2.00000000e+001 1.35069633e-004 9.31370470e-005 5.92800690e-005 3.68436198e-005 
0.00000000e+000 2.31503240e+001 2.00000000e+001 1.53610790e-004 1.05350812e-004 6.68329933e-005 4.12378391e-005 
0.00000000e+000 2.62500000e+001 2.00000000e+001 1.73443150e-004 1.18357808e-004 7.48886389e-005 4.59957286e-005 
0.00000000e+000 2.90204669e+001 2.00000000e+001 1.93578354e-004 1.31538235e-004 8.30642685e-005 5.08649727e-005 
0.00000000e+000 3.15485737e+001 2.00000000e+001 2.15138561e-004 1.45644396e-004 9.18328506e-005 5.61184759e-005 
0.00000000e+000 3.38886043e+001 2.00000000e+001 2.39591980e-004 1.61648318e-004 1.01800895e-004 6.21181244e-005 
2.50000000e-001 8.75000000e+000 2.00000000e+001 2.90777163e-005 3.39962144e-005 2.60915467e-005 1.94582972e-005 
2.50000000e-001 1.51554446e+001 2.00000000e+001 4.11945610e-005 4.38330029e-005 3.24390313e-005 2.31103143e-005 
2.50000000e-001 1.95655948e+001 2.00000000e+001 5.68729313e-005 5.50960773e-005 3.95044645e-005 2.71957109e-005 
2.50000000e-001 2.31503240e+001 2.00000000e+001 7.83404879e-005 6.90358230e-005 4.79868336e-005 3.20740707e-005 
2.50000000e-001 2.62500000e+001 2.00000000e+001 1.11291452e-004 8.79689277e-005 5.89956647e-005 3.82066794e-005 
2.50000000e-001 2.90204669e+001 2.00000000e+001 1.63951744e-004 1.14591448e-004 7.36986814e-005 4.60304298e-005 
2.50000000e-001 3.15485737e+001 2.00000000e+001 2.14781607e-004 1.40026844e-004 8.78919388e-005 5.37213107e-005 
2.50000000e-001 3.38886043e+001 2.00000000e+001 2.69461663e-004 1.66363840e-004 1.02620990e-004 6.17959041e-005 
5.00000000e-001 8.75000000e+000 2.00000000e+001 9.13827945e-006 1.71613043e-005 1.54979071e-005 1.32748629e-005 
5.00000000e-001 1.51554446e+001 2.00000000e+001 1.67442184e-005 2.49873230e-005 2.09124533e-005 1.66029761e-005 
5.00000000e-001 1.95655948e+001 2.00000000e+001 2.88961209e-005 3.53230932e-005 2.76847497e-005 2.06671732e-005 
5.00000000e-001 2.31503240e+001 2.00000000e+001 4.91191897e-005 4.98156601e-005 3.66707527e-005 2.58917716e-005 
5.00000000e-001 2.62500000e+001 2.00000000e+001 8.81255594e-005 7.27762461e-005 4.99329728e-005 3.31712751e-005 
5.00000000e-001 2.90204669e+001 2.00000000e+001 1.66924520e-004 1.10745289e-004 7.03084248e-005 4.36390334e-005 
5.00000000e-001 3.15485737e+001 2.00000000e+001 2.53320157e-004 1.47585800e-004 8.97351978e-005 5.36284992e-005 
5.00000000e-001 3.38886043e+001 2.00000000e+001 3.67153471e-004 1.87887346e-004 1.10204857e-004 6.39976222e-005 
7.50000000e-001 8.75000000e+000 2.00000000e+001 3.04542004e-006 8.85258369e-006 9.32310835e-006 9.11874985e-006 
7.50000000e-001 1.51554446e+001 2.00000000e+001 7.44290597e-006 1.48935348e-005 1.38791303e-005 1.21352420e-005 
7.50000000e-001 1.95655948e+001 2.00000000e+001 1.60698871e-005 2.39078716e-005 2.01542443e-005 1.60905592e-005 
7.50000000e-001 2.31503240e+001 2.00000000e+001 3.34175028e-005 3.80318738e-005 2.92303072e-005 2.15046100e-005 
7.50000000e-001 2.62500000e+001 2.00000000e+001 7.46156509e-005 6.35164967e-005 4.41104462e-005 2.96998909e-005 
7.50000000e-001 2.90204669e+001 2.00000000e+001 1.77655585e-004 1.11658964e-004 6.95954466e-005 4.25794649e-005 
7.50000000e-001 3.15485737e+001 2.00000000e+001 3.16376000e-004 1.61735277e-004 9.46455903e-005 5.49003747e-005 
7.50000000e-001 3.38886043e+001 2.00000000e+001 5.58681301e-004 2.23048929e-004 1.22724021e-004 6.80004379e-005 
1.00000000e+000 8.75000000e+000 2.00000000e+001 1.06552858e-006 4.65864246e-006 5.67659025e-006 6.30570410e-006 
1.00000000e+000 1.51554446e+001 2.00000000e+001 3.48870240e-006 9.17944432e-006 9.43345610e-006 9.00547257e-006 
1.00000000e+000 1.95655948e+001 2.00000000e+001 9.35923205e-006 1.67640090e-005 1.50857599e-005 1.27749030e-005 
1.00000000e+000 2.31503240e+001 2.00000000e+001 2.36201724e-005 3.00031769e-005 2.39562058e-005 1.82432661e-005 
